none_Customer_State_nk,none_Order_Date_ok,sum_My_Divide_By_Zero_ok
ILLINOIS,1997-12-12 00:00:00,14605
ILLINOIS,1997-12-18 00:00:00,13774.5
ILLINOIS,1998-01-02 00:00:00,3482.0999999999995
ILLINOIS,1998-03-25 00:00:00,0
ILLINOIS,1998-05-21 00:00:00,1074.75
ILLINOIS,1998-06-10 00:00:00,3281.375
ILLINOIS,1998-06-12 00:00:00,7261.666666666667
ILLINOIS,1998-06-30 00:00:00,51536.25
ILLINOIS,1998-07-04 00:00:00,26211
ILLINOIS,1998-07-11 00:00:00,0
ILLINOIS,1998-07-14 00:00:00,2625.1
ILLINOIS,1998-07-15 00:00:00,1719.6
ILLINOIS,1998-09-18 00:00:00,5923.599999999999
ILLINOIS,1998-10-13 00:00:00,0
ILLINOIS,1998-12-09 00:00:00,8347.999999999998
ILLINOIS,1999-01-07 00:00:00,15668.166666666668
ILLINOIS,1999-01-23 00:00:00,0
ILLINOIS,1999-02-01 00:00:00,5468.75
ILLINOIS,1999-02-02 00:00:00,4739.4
ILLINOIS,1999-02-05 00:00:00,12120.625
ILLINOIS,1999-03-15 00:00:00,28098
ILLINOIS,1999-03-26 00:00:00,7522.599999999999
ILLINOIS,1999-04-21 00:00:00,4328.5
ILLINOIS,1999-05-15 00:00:00,304.59999999999997
ILLINOIS,1999-06-29 00:00:00,3468.75
ILLINOIS,1999-07-21 00:00:00,8929.8
ILLINOIS,1999-08-23 00:00:00,6660.166666666666
ILLINOIS,1999-08-31 00:00:00,2434.166666666667
ILLINOIS,1999-09-25 00:00:00,1992.111111111111
ILLINOIS,1999-11-06 00:00:00,0
ILLINOIS,1999-12-08 00:00:00,23098
ILLINOIS,1999-12-11 00:00:00,2809.8
ILLINOIS,2000-01-16 00:00:00,6122
ILLINOIS,2000-08-06 00:00:00,1758.1666666666667
ILLINOIS,2000-08-15 00:00:00,7441.5
ILLINOIS,2000-08-16 00:00:00,8394.25
ILLINOIS,2000-10-01 00:00:00,2434.166666666667
ILLINOIS,2000-10-30 00:00:00,26211
ILLINOIS,2000-11-06 00:00:00,6956.666666666667
ILLINOIS,2000-12-14 00:00:00,6552.75
ILLINOIS,2001-02-18 00:00:00,2361
ILLINOIS,2001-04-06 00:00:00,1554.3636363636363
ILLINOIS,2001-05-25 00:00:00,4357.25
ILLINOIS,2001-06-13 00:00:00,1932.7272727272727
ILLINOIS,2001-07-28 00:00:00,4368.5
ILLINOIS,2001-08-11 00:00:00,3794.5454545454545
ILLINOIS,2001-08-27 00:00:00,0
ILLINOIS,2001-09-05 00:00:00,6964.199999999999
ILLINOIS,2001-09-07 00:00:00,55098
ILLINOIS,2001-09-08 00:00:00,5315
ILLINOIS,2001-12-10 00:00:00,2561.2857142857138
ILLINOIS,2002-01-09 00:00:00,3585.7999999999997
ILLINOIS,2002-01-11 00:00:00,1228.2857142857142
ILLINOIS,2002-02-01 00:00:00,264.6666666666667
ILLINOIS,2002-02-28 00:00:00,6591.25
ILLINOIS,2002-04-20 00:00:00,9403.25
ILLINOIS,2002-07-09 00:00:00,5581.125
ILLINOIS,2002-07-20 00:00:00,1481
ILLINOIS,2002-07-28 00:00:00,0
ILLINOIS,2002-07-31 00:00:00,2109.7999999999997
ILLINOIS,2002-08-02 00:00:00,4868.333333333334
ILLINOIS,2002-08-26 00:00:00,3710.1428571428564
ILLINOIS,2002-09-26 00:00:00,555.375
ILLINOIS,2002-10-20 00:00:00,0
ILLINOIS,2002-12-29 00:00:00,0
MARYLAND,1997-01-13 00:00:00,6524.5
MARYLAND,1997-01-20 00:00:00,7086.666666666667
MARYLAND,1997-02-08 00:00:00,3250.714285714286
MARYLAND,1997-02-10 00:00:00,7024.5
MARYLAND,1997-03-11 00:00:00,2434.166666666667
MARYLAND,1997-04-10 00:00:00,4701.625
MARYLAND,1997-05-14 00:00:00,2312.5
MARYLAND,1997-05-18 00:00:00,13913.333333333334
MARYLAND,1997-05-27 00:00:00,0
MARYLAND,1997-07-06 00:00:00,11019.6
MARYLAND,1997-07-18 00:00:00,3651.25
MARYLAND,1997-08-08 00:00:00,3744.428571428571
MARYLAND,1997-09-07 00:00:00,2561.2857142857138
MARYLAND,1997-10-23 00:00:00,10549
MARYLAND,1997-10-31 00:00:00,0
MARYLAND,1997-11-17 00:00:00,0
MARYLAND,1997-12-03 00:00:00,55098
MARYLAND,1998-01-15 00:00:00,3585.7999999999997
MARYLAND,1998-02-08 00:00:00,12449
MARYLAND,1998-03-17 00:00:00,12181.583333333332
MARYLAND,1998-03-26 00:00:00,22394
MARYLAND,1998-04-08 00:00:00,2149.5
MARYLAND,1998-04-21 00:00:00,11019.6
MARYLAND,1998-04-29 00:00:00,3704.0000000000005
MARYLAND,1998-06-29 00:00:00,4368.5
MARYLAND,1998-06-30 00:00:00,5468.75
MARYLAND,1998-07-22 00:00:00,26211
MARYLAND,1998-09-08 00:00:00,3744.428571428571
MARYLAND,1998-09-21 00:00:00,5556
MARYLAND,1998-09-25 00:00:00,5468.75
MARYLAND,1998-10-25 00:00:00,859.8
MARYLAND,1998-11-07 00:00:00,3206.3999999999996
MARYLAND,1998-11-26 00:00:00,1481
MARYLAND,1998-11-30 00:00:00,1829.25
MARYLAND,1998-12-05 00:00:00,3262.25
MARYLAND,1998-12-27 00:00:00,3299.7142857142853
MARYLAND,1999-01-27 00:00:00,7024.5
MARYLAND,1999-04-15 00:00:00,4936.333333333334
MARYLAND,1999-05-08 00:00:00,23098
MARYLAND,1999-05-20 00:00:00,0
MARYLAND,1999-06-03 00:00:00,2156.8571428571427
MARYLAND,1999-06-26 00:00:00,7838.261904761905
MARYLAND,1999-10-10 00:00:00,1829.25
MARYLAND,1999-11-18 00:00:00,4961
MARYLAND,2000-03-11 00:00:00,17410.5
MARYLAND,2000-03-22 00:00:00,7298.999999999999
MARYLAND,2000-04-16 00:00:00,14605
MARYLAND,2000-04-30 00:00:00,3702.25
MARYLAND,2000-05-23 00:00:00,6887.25
MARYLAND,2000-07-30 00:00:00,4464.9
MARYLAND,2000-08-18 00:00:00,5990.5
MARYLAND,2000-09-04 00:00:00,1318.625
MARYLAND,2000-10-02 00:00:00,16031.999999999998
MARYLAND,2000-10-16 00:00:00,0
MARYLAND,2000-10-28 00:00:00,5509.8
MARYLAND,2000-10-29 00:00:00,5556
MARYLAND,2000-12-16 00:00:00,5774.5
MARYLAND,2000-12-19 00:00:00,4551
MARYLAND,2000-12-22 00:00:00,955.3333333333334
MARYLAND,2001-01-13 00:00:00,27826.666666666668
MARYLAND,2001-02-18 00:00:00,3276.375
MARYLAND,2001-02-22 00:00:00,2904.8333333333335
MARYLAND,2001-03-29 00:00:00,1778.428571428571
MARYLAND,2001-04-02 00:00:00,15097.999999999998
MARYLAND,2001-05-12 00:00:00,3645.2727272727275
MARYLAND,2001-05-29 00:00:00,126.91666666666667
MARYLAND,2001-07-12 00:00:00,2941.428571428571
MARYLAND,2001-07-19 00:00:00,4173.999999999999
MARYLAND,2001-09-09 00:00:00,4009.8
MARYLAND,2001-10-13 00:00:00,2241.125
MARYLAND,2001-12-12 00:00:00,51830.545454545456
MARYLAND,2001-12-28 00:00:00,2109.7999999999997
MARYLAND,2002-01-25 00:00:00,5923.599999999999
MARYLAND,2002-02-14 00:00:00,14140.333333333334
MARYLAND,2002-05-14 00:00:00,1494.0833333333333
MARYLAND,2002-06-02 00:00:00,0
MARYLAND,2002-06-09 00:00:00,23098
MARYLAND,2002-07-02 00:00:00,1315.230769230769
MARYLAND,2002-07-03 00:00:00,4352.625
MARYLAND,2002-07-13 00:00:00,5699.333333333333
MARYLAND,2002-09-07 00:00:00,0
MARYLAND,2002-09-17 00:00:00,1583.8461538461538
MARYLAND,2002-11-18 00:00:00,7871.142857142857
MARYLAND,2002-11-23 00:00:00,6412.799999999999
MARYLAND,2002-12-29 00:00:00,4591.5
MASS,1997-02-24 00:00:00,4593.25
MASS,1997-03-03 00:00:00,2561.2857142857138
MASS,1997-03-04 00:00:00,7298.999999999999
MASS,1997-03-28 00:00:00,0
MASS,1997-06-23 00:00:00,6863.333333333334
MASS,1997-07-06 00:00:00,3176
MASS,1997-07-11 00:00:00,3468.75
MASS,1997-08-08 00:00:00,1244.8999999999999
MASS,1997-08-13 00:00:00,55098
MASS,1997-08-18 00:00:00,4936.333333333334
MASS,1997-08-19 00:00:00,1541.6666666666667
MASS,1997-10-23 00:00:00,20634
MASS,1998-02-06 00:00:00,2137.25
MASS,1998-05-08 00:00:00,10435
MASS,1998-05-21 00:00:00,8015.999999999999
MASS,1998-06-05 00:00:00,2516.333333333333
MASS,1998-06-25 00:00:00,3585.7999999999997
MASS,1998-07-29 00:00:00,4149.666666666667
MASS,1998-07-30 00:00:00,3761.2999999999997
MASS,1998-09-25 00:00:00,2420.5555555555557
MASS,1998-10-23 00:00:00,2988.1666666666665
MASS,1998-10-26 00:00:00,2434.166666666667
MASS,1998-11-15 00:00:00,3122.0000000000005
MASS,1998-12-26 00:00:00,2187.5
MASS,1998-12-30 00:00:00,1772.25
MASS,1999-01-03 00:00:00,7699.333333333333
MASS,1999-01-26 00:00:00,5803.5
MASS,1999-03-07 00:00:00,1709.7999999999997
MASS,1999-03-30 00:00:00,6122
MASS,1999-04-04 00:00:00,11112
MASS,1999-04-09 00:00:00,2149.5
MASS,1999-05-12 00:00:00,0
MASS,1999-06-22 00:00:00,5315
MASS,1999-07-03 00:00:00,2241.125
MASS,1999-07-04 00:00:00,0
MASS,1999-07-08 00:00:00,0
MASS,1999-08-31 00:00:00,9183
MASS,1999-09-07 00:00:00,7302.5
MASS,1999-11-04 00:00:00,4231.142857142857
MASS,1999-11-05 00:00:00,5219.6
MASS,1999-11-17 00:00:00,2561.2857142857138
MASS,1999-11-21 00:00:00,5556
MASS,1999-11-30 00:00:00,20049
MASS,1999-12-04 00:00:00,13763.571428571428
MASS,1999-12-12 00:00:00,0
MASS,2000-01-05 00:00:00,2420.5555555555557
MASS,2000-01-08 00:00:00,4242.099999999999
MASS,2000-01-11 00:00:00,3124.9999999999995
MASS,2000-03-06 00:00:00,2420.5555555555557
MASS,2000-05-08 00:00:00,1433.0000000000002
MASS,2000-05-29 00:00:00,2528.3333333333335
MASS,2000-06-15 00:00:00,4252
MASS,2000-07-01 00:00:00,44649
MASS,2000-08-30 00:00:00,4482.25
MASS,2000-10-23 00:00:00,2528.3333333333335
MASS,2000-11-06 00:00:00,2430.5555555555557
MASS,2000-11-13 00:00:00,1622.777777777778
MASS,2000-12-01 00:00:00,22755
MASS,2001-01-24 00:00:00,5727.371428571429
MASS,2001-02-01 00:00:00,1554.3636363636363
MASS,2001-02-21 00:00:00,5962.857142857142
MASS,2001-03-02 00:00:00,40098
MASS,2001-03-09 00:00:00,3281.375
MASS,2001-04-08 00:00:00,2241.125
MASS,2001-04-12 00:00:00,0
MASS,2001-04-16 00:00:00,3419.3636363636365
MASS,2001-04-23 00:00:00,21875
MASS,2001-04-25 00:00:00,2554.3636363636365
MASS,2001-05-16 00:00:00,2489.8571428571427
MASS,2001-06-16 00:00:00,2516.333333333333
MASS,2001-06-21 00:00:00,3710.1428571428564
MASS,2001-07-05 00:00:00,2489.8571428571427
MASS,2001-07-15 00:00:00,5242.2
MASS,2001-07-17 00:00:00,7317
MASS,2001-08-10 00:00:00,1982.1428571428569
MASS,2001-08-17 00:00:00,5194.199999999999
MASS,2001-08-19 00:00:00,0
MASS,2001-09-06 00:00:00,2901.75
MASS,2001-09-08 00:00:00,3262.25
MASS,2001-09-15 00:00:00,2178.5
MASS,2001-10-08 00:00:00,4762.285714285714
MASS,2002-01-24 00:00:00,11112
MASS,2002-02-07 00:00:00,2621.1
MASS,2002-05-22 00:00:00,11019.6
MASS,2002-07-04 00:00:00,2363
MASS,2002-09-07 00:00:00,26251
MASS,2002-09-15 00:00:00,716.5000000000001
MASS,2002-10-24 00:00:00,4701.625
MASS,2002-11-22 00:00:00,5012.25
MASS,2002-12-22 00:00:00,1054.8999999999999
MASS,2002-12-23 00:00:00,1982.1428571428569
MICHIGAN,1997-01-07 00:00:00,4974.428571428571
MICHIGAN,1997-02-22 00:00:00,5217.5
MICHIGAN,1997-03-05 00:00:00,0
MICHIGAN,1997-03-17 00:00:00,4368.5
MICHIGAN,1997-06-05 00:00:00,4118
MICHIGAN,1997-09-05 00:00:00,1778.428571428571
MICHIGAN,1997-10-12 00:00:00,7070.166666666667
MICHIGAN,1997-10-31 00:00:00,0
MICHIGAN,1997-11-22 00:00:00,46089.666666666664
MICHIGAN,1997-11-28 00:00:00,17429
MICHIGAN,1997-12-12 00:00:00,4118
MICHIGAN,1998-02-23 00:00:00,4936.333333333334
MICHIGAN,1998-04-16 00:00:00,4482.25
MICHIGAN,1998-04-18 00:00:00,14597.999999999998
MICHIGAN,1998-04-28 00:00:00,3744.428571428571
MICHIGAN,1998-05-10 00:00:00,12985.499999999998
MICHIGAN,1998-05-19 00:00:00,0
MICHIGAN,1998-05-21 00:00:00,4167
MICHIGAN,1998-07-17 00:00:00,18806.5
MICHIGAN,1998-08-29 00:00:00,0
MICHIGAN,1998-09-26 00:00:00,5556
MICHIGAN,1998-09-27 00:00:00,0
MICHIGAN,1998-11-01 00:00:00,2723.125
MICHIGAN,1998-11-28 00:00:00,7686.249999999999
MICHIGAN,1998-12-03 00:00:00,0
MICHIGAN,1999-02-05 00:00:00,3206.3999999999996
MICHIGAN,1999-02-15 00:00:00,1074.75
MICHIGAN,1999-02-16 00:00:00,9431.607142857141
MICHIGAN,1999-02-23 00:00:00,2566.4444444444443
MICHIGAN,1999-03-06 00:00:00,4375.166666666667
MICHIGAN,1999-03-19 00:00:00,2919.5999999999995
MICHIGAN,1999-03-26 00:00:00,7871.142857142857
MICHIGAN,1999-04-29 00:00:00,33336
MICHIGAN,1999-05-30 00:00:00,304.59999999999997
MICHIGAN,1999-07-25 00:00:00,4637.777777777777
MICHIGAN,1999-09-28 00:00:00,2988.1666666666665
MICHIGAN,1999-10-06 00:00:00,10688
MICHIGAN,2000-03-10 00:00:00,2962.125
MICHIGAN,2000-04-10 00:00:00,11112
MICHIGAN,2000-04-11 00:00:00,13913.333333333334
MICHIGAN,2000-06-04 00:00:00,3710.1428571428564
MICHIGAN,2000-06-21 00:00:00,0
MICHIGAN,2000-07-15 00:00:00,16031.999999999998
MICHIGAN,2000-07-26 00:00:00,3849.6666666666665
MICHIGAN,2000-08-03 00:00:00,1387.5
MICHIGAN,2000-08-15 00:00:00,2085.428571428571
MICHIGAN,2000-08-21 00:00:00,1719.6
MICHIGAN,2000-08-24 00:00:00,6524.5
MICHIGAN,2000-09-01 00:00:00,5373.285714285714
MICHIGAN,2000-09-16 00:00:00,1899.7777777777778
MICHIGAN,2000-10-11 00:00:00,1792.8999999999999
MICHIGAN,2000-11-14 00:00:00,2912.3333333333335
MICHIGAN,2000-11-25 00:00:00,8334
MICHIGAN,2000-11-26 00:00:00,1433.0000000000002
MICHIGAN,2000-12-05 00:00:00,42421
MICHIGAN,2000-12-25 00:00:00,7585.000000000001
MICHIGAN,2001-01-02 00:00:00,1131.7272727272727
MICHIGAN,2001-01-09 00:00:00,6224.5
MICHIGAN,2001-01-10 00:00:00,5250.2
MICHIGAN,2001-01-13 00:00:00,1054.8999999999999
MICHIGAN,2001-02-05 00:00:00,4274.5
MICHIGAN,2001-03-10 00:00:00,5509.8
MICHIGAN,2001-03-16 00:00:00,55098
MICHIGAN,2001-04-03 00:00:00,5962.857142857142
MICHIGAN,2001-04-11 00:00:00,11019.6
MICHIGAN,2001-04-14 00:00:00,0
MICHIGAN,2001-04-26 00:00:00,2516.333333333333
MICHIGAN,2001-06-09 00:00:00,5008.909090909091
MICHIGAN,2001-07-20 00:00:00,28098
MICHIGAN,2001-08-05 00:00:00,1719.6
MICHIGAN,2001-12-06 00:00:00,1219.5
MICHIGAN,2001-12-22 00:00:00,1792.8999999999999
MICHIGAN,2002-01-08 00:00:00,1715.8333333333335
MICHIGAN,2002-01-27 00:00:00,18366
MICHIGAN,2002-02-09 00:00:00,304.59999999999997
MICHIGAN,2002-04-14 00:00:00,11112
MICHIGAN,2002-05-06 00:00:00,0
MICHIGAN,2002-05-28 00:00:00,507.6666666666667
MICHIGAN,2002-07-14 00:00:00,0
MICHIGAN,2002-08-15 00:00:00,13774.5
MICHIGAN,2002-09-02 00:00:00,0
MICHIGAN,2002-09-14 00:00:00,5809.666666666667
MICHIGAN,2002-09-23 00:00:00,8334
MICHIGAN,2002-10-13 00:00:00,5242.2
MICHIGAN,2002-11-14 00:00:00,6887.25
NEBRASKA,1997-02-16 00:00:00,0
NEBRASKA,1997-02-24 00:00:00,2489.8571428571427
NEBRASKA,1997-02-28 00:00:00,2988.1666666666665
NEBRASKA,1997-03-16 00:00:00,2866.0000000000005
NEBRASKA,1997-03-18 00:00:00,1992.111111111111
NEBRASKA,1997-04-09 00:00:00,0
NEBRASKA,1997-05-05 00:00:00,2059
NEBRASKA,1997-05-09 00:00:00,2941.428571428571
NEBRASKA,1997-09-26 00:00:00,8737
NEBRASKA,1997-10-30 00:00:00,55098
NEBRASKA,1997-11-29 00:00:00,3658.5
NEBRASKA,1997-12-23 00:00:00,20590
NEBRASKA,1998-03-04 00:00:00,6683.000000000001
NEBRASKA,1998-03-19 00:00:00,11019.6
NEBRASKA,1998-04-07 00:00:00,1509.7999999999997
NEBRASKA,1998-05-07 00:00:00,0
NEBRASKA,1998-06-20 00:00:00,6060.142857142856
NEBRASKA,1998-09-21 00:00:00,4739.4
NEBRASKA,1998-12-02 00:00:00,11031.119047619048
NEBRASKA,1998-12-20 00:00:00,1792.8999999999999
NEBRASKA,1999-01-10 00:00:00,2489.8571428571427
NEBRASKA,1999-01-17 00:00:00,3585.7999999999997
NEBRASKA,1999-04-19 00:00:00,4936.333333333334
NEBRASKA,1999-05-07 00:00:00,20870
NEBRASKA,1999-08-30 00:00:00,2988.1666666666665
NEBRASKA,1999-09-17 00:00:00,3585.7999999999997
NEBRASKA,1999-09-26 00:00:00,3728.285714285714
NEBRASKA,1999-12-26 00:00:00,12449
NEBRASKA,2000-02-11 00:00:00,0
NEBRASKA,2000-02-12 00:00:00,9638.333333333334
NEBRASKA,2000-06-07 00:00:00,55098
NEBRASKA,2000-06-27 00:00:00,6075.657142857142
NEBRASKA,2000-08-21 00:00:00,14140.333333333334
NEBRASKA,2000-10-26 00:00:00,9797.25
NEBRASKA,2000-12-20 00:00:00,708.9
NEBRASKA,2001-01-30 00:00:00,3720.75
NEBRASKA,2001-03-23 00:00:00,3165.5454545454545
NEBRASKA,2001-03-31 00:00:00,2174.8333333333335
NEBRASKA,2001-04-21 00:00:00,7024.5
NEBRASKA,2001-06-01 00:00:00,1433.0000000000002
NEBRASKA,2001-08-08 00:00:00,2372.5454545454545
NEBRASKA,2001-09-10 00:00:00,27549
NEBRASKA,2001-11-07 00:00:00,4591.5
NEBRASKA,2002-01-07 00:00:00,37613
NEBRASKA,2002-01-08 00:00:00,5581.125
NEBRASKA,2002-02-07 00:00:00,14140.333333333334
NEBRASKA,2002-02-23 00:00:00,14605
NEBRASKA,2002-04-12 00:00:00,4701.625
NEBRASKA,2002-04-18 00:00:00,13913.333333333334
NEBRASKA,2002-07-28 00:00:00,10258.704517704517
NEBRASKA,2002-08-17 00:00:00,8347.999999999998
NEBRASKA,2002-08-21 00:00:00,0
NEBRASKA,2002-09-19 00:00:00,11162.25
NEBRASKA,2002-10-17 00:00:00,3744.428571428571
NEBRASKA,2002-10-25 00:00:00,8737
NEBRASKA,2002-10-26 00:00:00,0
NEBRASKA,2002-12-04 00:00:00,3478.3333333333335
NEBRASKA,2002-12-05 00:00:00,3649.4999999999995
NEBRASKA,2002-12-12 00:00:00,634.7142857142857
NEW JERSEY,1997-01-09 00:00:00,7024.5
NEW JERSEY,1997-02-27 00:00:00,0
NEW JERSEY,1997-03-14 00:00:00,2149.5
NEW JERSEY,1997-04-05 00:00:00,2309.7999999999997
NEW JERSEY,1997-04-08 00:00:00,2420.5555555555557
NEW JERSEY,1997-04-16 00:00:00,4551
NEW JERSEY,1997-04-29 00:00:00,8019.6
NEW JERSEY,1997-08-10 00:00:00,11302.342857142856
NEW JERSEY,1997-09-02 00:00:00,3543.3333333333335
NEW JERSEY,1997-09-20 00:00:00,1509.7999999999997
NEW JERSEY,1997-10-27 00:00:00,4713.444444444444
NEW JERSEY,1997-11-17 00:00:00,4619.599999999999
NEW JERSEY,1997-12-30 00:00:00,5468.75
NEW JERSEY,1998-05-25 00:00:00,5962.857142857142
NEW JERSEY,1998-06-09 00:00:00,1719.6
NEW JERSEY,1998-06-24 00:00:00,15418
NEW JERSEY,1998-07-05 00:00:00,1228.2857142857142
NEW JERSEY,1998-07-08 00:00:00,1054.8999999999999
NEW JERSEY,1998-07-29 00:00:00,5219.6
NEW JERSEY,1998-09-22 00:00:00,18366
NEW JERSEY,1998-11-06 00:00:00,2566.4444444444443
NEW JERSEY,1998-11-24 00:00:00,2187.5
NEW JERSEY,1999-02-22 00:00:00,2885.6666666666665
NEW JERSEY,1999-02-28 00:00:00,3585.7999999999997
NEW JERSEY,1999-05-31 00:00:00,8287.933333333334
NEW JERSEY,1999-06-03 00:00:00,17929
NEW JERSEY,1999-06-16 00:00:00,7548.999999999999
NEW JERSEY,1999-07-02 00:00:00,34821
NEW JERSEY,1999-07-08 00:00:00,3246.3749999999995
NEW JERSEY,1999-08-03 00:00:00,6667.2
NEW JERSEY,1999-08-14 00:00:00,4149.666666666667
NEW JERSEY,1999-09-03 00:00:00,1982.1428571428569
NEW JERSEY,1999-09-07 00:00:00,2363
NEW JERSEY,1999-09-29 00:00:00,4762.285714285714
NEW JERSEY,1999-12-25 00:00:00,26035.5
NEW JERSEY,2000-02-14 00:00:00,0
NEW JERSEY,2000-03-19 00:00:00,4619.599999999999
NEW JERSEY,2000-03-24 00:00:00,11019.6
NEW JERSEY,2000-04-04 00:00:00,2809.8
NEW JERSEY,2000-04-23 00:00:00,2126
NEW JERSEY,2000-04-29 00:00:00,9746.4
NEW JERSEY,2000-05-23 00:00:00,18806.5
NEW JERSEY,2000-05-31 00:00:00,1541.6666666666667
NEW JERSEY,2000-09-25 00:00:00,3299.7142857142853
NEW JERSEY,2000-09-30 00:00:00,5581.125
NEW JERSEY,2000-10-16 00:00:00,2775
NEW JERSEY,2000-11-07 00:00:00,28098
NEW JERSEY,2000-11-20 00:00:00,14883
NEW JERSEY,2001-01-06 00:00:00,253.83333333333334
NEW JERSEY,2001-01-29 00:00:00,6887.25
NEW JERSEY,2001-01-31 00:00:00,0
NEW JERSEY,2001-03-13 00:00:00,5242.2
NEW JERSEY,2001-04-07 00:00:00,1825.625
NEW JERSEY,2001-05-08 00:00:00,3939.625
NEW JERSEY,2001-06-19 00:00:00,3544.5
NEW JERSEY,2001-06-21 00:00:00,25211.25
NEW JERSEY,2001-08-03 00:00:00,716.5000000000001
NEW JERSEY,2001-08-18 00:00:00,5803.5
NEW JERSEY,2001-09-05 00:00:00,32063.999999999996
NEW JERSEY,2001-09-30 00:00:00,959
NEW JERSEY,2001-11-03 00:00:00,1054.8999999999999
NEW JERSEY,2001-12-04 00:00:00,1258.1666666666665
NEW JERSEY,2002-02-21 00:00:00,1216.5
NEW JERSEY,2002-03-17 00:00:00,2126
NEW JERSEY,2002-05-09 00:00:00,2844.375
NEW JERSEY,2002-06-03 00:00:00,3710.1428571428564
NEW JERSEY,2002-07-20 00:00:00,2016.2307692307693
NEW JERSEY,2002-09-14 00:00:00,34821
NEW JERSEY,2002-09-15 00:00:00,0
NEW JERSEY,2002-11-20 00:00:00,3562.6666666666665
NEW JERSEY,2002-12-13 00:00:00,1541.6666666666667
NEW MEXICO,1997-03-13 00:00:00,18366
NEW MEXICO,1997-06-08 00:00:00,9183
NEW MEXICO,1997-06-15 00:00:00,635.2
NEW MEXICO,1997-07-01 00:00:00,5581.125
NEW MEXICO,1997-08-05 00:00:00,1417.8
NEW MEXICO,1997-09-06 00:00:00,0
NEW MEXICO,1997-11-08 00:00:00,14597.999999999998
NEW MEXICO,1998-01-08 00:00:00,4357
NEW MEXICO,1998-05-08 00:00:00,1523
NEW MEXICO,1998-06-04 00:00:00,1509.7999999999997
NEW MEXICO,1998-07-15 00:00:00,4149.666666666667
NEW MEXICO,1998-07-17 00:00:00,17410.5
NEW MEXICO,1998-09-18 00:00:00,2074.8333333333335
NEW MEXICO,1998-11-14 00:00:00,0
NEW MEXICO,1998-12-06 00:00:00,6060.142857142856
NEW MEXICO,1998-12-25 00:00:00,9035.333333333334
NEW MEXICO,1999-02-19 00:00:00,5468.75
NEW MEXICO,1999-03-06 00:00:00,6065.25
NEW MEXICO,1999-06-04 00:00:00,14597.999999999998
NEW MEXICO,1999-06-10 00:00:00,14634
NEW MEXICO,1999-08-02 00:00:00,8484.199999999999
NEW MEXICO,1999-08-19 00:00:00,3206.3999999999996
NEW MEXICO,1999-10-22 00:00:00,2657.5
NEW MEXICO,1999-12-13 00:00:00,2866.0000000000005
NEW MEXICO,1999-12-20 00:00:00,5509.8
NEW MEXICO,2000-01-11 00:00:00,635.2
NEW MEXICO,2000-03-16 00:00:00,8657
NEW MEXICO,2000-05-07 00:00:00,2809.8
NEW MEXICO,2000-07-25 00:00:00,4167
NEW MEXICO,2000-08-02 00:00:00,2433
NEW MEXICO,2000-12-06 00:00:00,2573.75
NEW MEXICO,2000-12-25 00:00:00,10549
NEW MEXICO,2000-12-28 00:00:00,4009.8
NEW MEXICO,2001-01-10 00:00:00,3419.3636363636365
NEW MEXICO,2001-04-16 00:00:00,1554.3636363636363
NEW MEXICO,2001-04-22 00:00:00,1556.125
NEW MEXICO,2001-05-26 00:00:00,2059
NEW MEXICO,2001-06-03 00:00:00,3030.5454545454545
NEW MEXICO,2001-07-04 00:00:00,2734.375
NEW MEXICO,2001-08-24 00:00:00,14634
NEW MEXICO,2001-10-03 00:00:00,7871.142857142857
NEW MEXICO,2001-10-08 00:00:00,1037.4166666666667
NEW MEXICO,2001-10-17 00:00:00,10024.5
NEW MEXICO,2001-10-28 00:00:00,761.5
NEW MEXICO,2001-12-25 00:00:00,8347.999999999998
NEW MEXICO,2002-01-21 00:00:00,26211
NEW MEXICO,2002-03-31 00:00:00,8705.25
NEW MEXICO,2002-05-21 00:00:00,8657
NEW MEXICO,2002-06-30 00:00:00,2156.8571428571427
NEW MEXICO,2002-11-20 00:00:00,4238.307692307692
NEW MEXICO,2002-11-21 00:00:00,2287.777777777778
NEW MEXICO,2002-11-27 00:00:00,2657.5
NEW MEXICO,2002-12-24 00:00:00,3535.0833333333335
NEW YORK,1997-01-03 00:00:00,11549
NEW YORK,1997-01-10 00:00:00,6492.749999999999
NEW YORK,1997-01-12 00:00:00,22324.5
NEW YORK,1997-02-23 00:00:00,2275.5
NEW YORK,1997-05-11 00:00:00,4357
NEW YORK,1997-08-01 00:00:00,2734.375
NEW YORK,1997-08-10 00:00:00,3468.75
NEW YORK,1997-08-20 00:00:00,2561.2857142857138
NEW YORK,1997-09-03 00:00:00,0
NEW YORK,1997-09-16 00:00:00,5619.6
NEW YORK,1997-10-20 00:00:00,3704.0000000000005
NEW YORK,1997-11-16 00:00:00,2988.1666666666665
NEW YORK,1997-11-20 00:00:00,2442.571428571428
NEW YORK,1997-12-01 00:00:00,2919.5999999999995
NEW YORK,1998-01-01 00:00:00,2178.5
NEW YORK,1998-02-09 00:00:00,0
NEW YORK,1998-02-12 00:00:00,2775
NEW YORK,1998-03-08 00:00:00,11607
NEW YORK,1998-03-13 00:00:00,10024.5
NEW YORK,1998-03-14 00:00:00,4304.174999999999
NEW YORK,1998-04-21 00:00:00,3516.3333333333335
NEW YORK,1998-06-04 00:00:00,10688
NEW YORK,1998-06-22 00:00:00,7585.000000000001
