none_Latitude_ok,none_Longitude_ok,none_PointOrder_ok,none_PolygonID_ok
47.450409,-122.380447,443,31268
47.450409,-122.380447,443,31268
47.450409,-122.380447,443,31268
47.455601,-123.109238,305,31268
47.455601,-123.109238,305,31268
47.455601,-123.109238,305,31268
47.455601,-123.109238,305,31268
47.481041,-122.359894,444,31268
47.481041,-122.359894,444,31268
47.481041,-122.359894,444,31268
47.481041,-122.359894,444,31268
47.510456,-122.493439,349,31268
47.510456,-122.493439,349,31268
47.510456,-122.493439,349,31268
47.510456,-122.493439,349,31268
47.51133,-122.295082,447,31268
47.51133,-122.295082,447,31268
47.51133,-122.295082,447,31268
47.51133,-122.295082,447,31268
47.523037,-122.545441,348,31268
47.523037,-122.545441,348,31268
47.523037,-122.545441,348,31268
47.523037,-122.545441,348,31268
47.527615,-122.697098,346,31268
47.527615,-122.697098,346,31268
47.527615,-122.697098,346,31268
47.527615,-122.697098,346,31268
47.56142,-122.623787,345,31268
47.56142,-122.623787,345,31268
47.56142,-122.623787,345,31268
47.56142,-122.623787,345,31268
47.566723,-122.607857,336,31268
47.566723,-122.607857,336,31268
47.566723,-122.607857,336,31268
47.566723,-122.607857,336,31268
47.569492,-122.666977,341,31268
47.569492,-122.666977,341,31268
47.569492,-122.666977,341,31268
47.569492,-122.666977,341,31268
47.569546,-122.34565,448,31268
47.569546,-122.34565,448,31268
47.569546,-122.34565,448,31268
47.569546,-122.34565,448,31268
47.57452,-122.419594,445,31268
47.57452,-122.419594,445,31268
47.57452,-122.419594,445,31268
47.57452,-122.419594,445,31268
47.579342,-122.625038,337,31268
47.579342,-122.625038,337,31268
47.579342,-122.625038,337,31268
47.579342,-122.625038,337,31268
47.580463,-122.671371,343,31268
47.580463,-122.671371,343,31268
47.580463,-122.671371,343,31268
47.580463,-122.671371,343,31268
47.583881,-122.688263,340,31268
47.583881,-122.688263,340,31268
47.583881,-122.688263,340,31268
47.583881,-122.688263,340,31268
47.585255,-122.962769,314,31268
47.585255,-122.962769,314,31268
47.585255,-122.962769,314,31268
47.585255,-122.962769,314,31268
47.588806,-122.546829,347,31268
47.588806,-122.546829,347,31268
47.588806,-122.546829,347,31268
47.588806,-122.546829,347,31268
47.591858,-122.678459,342,31268
47.591858,-122.678459,342,31268
47.591858,-122.678459,342,31268
47.591858,-122.678459,342,31268
47.595272,-122.382607,446,31268
47.595272,-122.382607,446,31268
47.595272,-122.382607,446,31268
47.595272,-122.382607,446,31268
47.603085,-122.666763,344,31268
47.603085,-122.666763,344,31268
47.603085,-122.666763,344,31268
47.603085,-122.666763,344,31268
47.605507,-122.339958,449,31268
47.605507,-122.339958,449,31268
47.605507,-122.339958,449,31268
47.605507,-122.339958,449,31268
47.610256,-122.707947,339,31268
47.610256,-122.707947,339,31268
47.610256,-122.707947,339,31268
47.610256,-122.707947,339,31268
47.636738,-122.833092,316,31268
47.636738,-122.833092,316,31268
47.636738,-122.833092,316,31268
47.636738,-122.833092,316,31268
47.636929,-122.589981,335,31268
47.636929,-122.589981,335,31268
47.636929,-122.589981,335,31268
47.636929,-122.589981,335,31268
47.638615,-117.042587,119,31268
47.638615,-117.042587,119,31268
47.638615,-117.042587,119,31268
47.638615,-117.042587,119,31268
47.647907,-122.932892,304,31268
47.647907,-122.932892,304,31268
47.647907,-122.932892,304,31268
47.647907,-122.932892,304,31268
47.649326,-122.681732,338,31268
47.649326,-122.681732,338,31268
47.649326,-122.681732,338,31268
47.649326,-122.681732,338,31268
47.650284,-122.619957,334,31268
47.650284,-122.619957,334,31268
47.650284,-122.619957,334,31268
47.650284,-122.619957,334,31268
47.651699,-122.900124,303,31268
47.651699,-122.900124,303,31268
47.651699,-122.900124,303,31268
47.651699,-122.900124,303,31268
47.6548,-122.826347,315,31268
47.6548,-122.826347,315,31268
47.6548,-122.826347,315,31268
47.6548,-122.826347,315,31268
47.661255,-122.436256,450,31268
47.661255,-122.436256,450,31268
47.661255,-122.436256,450,31268
47.661255,-122.436256,450,31268
47.661961,-122.91864,302,31268
47.661961,-122.91864,302,31268
47.661961,-122.91864,302,31268
47.661961,-122.91864,302,31268
47.665657,-122.754173,317,31268
47.665657,-122.754173,317,31268
47.665657,-122.754173,317,31268
47.665657,-122.754173,317,31268
47.685158,-122.799873,292,31268
47.685158,-122.799873,292,31268
47.685158,-122.799873,292,31268
47.685158,-122.799873,292,31268
47.691719,-122.588387,330,31268
47.691719,-122.588387,330,31268
47.691719,-122.588387,330,31268
47.691719,-122.588387,330,31268
47.69202,-122.829689,293,31268
47.69202,-122.829689,293,31268
47.69202,-122.829689,293,31268
47.69202,-122.829689,293,31268
47.692554,-122.76989,290,31268
47.692554,-122.76989,290,31268
47.692554,-122.76989,290,31268
47.692554,-122.76989,290,31268
47.692852,-122.807541,291,31268
47.692852,-122.807541,291,31268
47.692852,-122.807541,291,31268
47.692852,-122.807541,291,31268
47.700176,-122.637733,332,31268
47.700176,-122.637733,332,31268
47.700176,-122.637733,332,31268
47.700176,-122.637733,332,31268
47.701485,-122.612221,333,31268
47.701485,-122.612221,333,31268
47.701485,-122.612221,333,31268
47.701485,-122.612221,333,31268
47.704304,-122.783073,289,31268
47.704304,-122.783073,289,31268
47.704304,-122.783073,289,31268
47.704304,-122.783073,289,31268
47.70853,-122.37851,451,31268
47.70853,-122.37851,451,31268
47.70853,-122.37851,451,31268
47.70853,-122.37851,451,31268
47.719608,-122.747978,318,31268
47.719608,-122.747978,318,31268
47.719608,-122.747978,318,31268
47.719608,-122.747978,318,31268
47.734901,-124.421608,236,31268
47.734901,-124.421608,236,31268
47.734901,-124.421608,236,31268
47.734901,-124.421608,236,31268
47.737259,-122.84948,300,31268
47.737259,-122.84948,300,31268
47.737259,-122.84948,300,31268
47.737259,-122.84948,300,31268
47.739281,-122.547539,329,31268
47.739281,-122.547539,329,31268
47.739281,-122.547539,329,31268
47.739281,-122.547539,329,31268
47.744232,-122.872597,301,31268
47.744232,-122.872597,301,31268
47.744232,-122.872597,301,31268
47.744232,-122.872597,301,31268
47.745098,-122.649971,331,31268
47.745098,-122.649971,331,31268
47.745098,-122.649971,331,31268
47.745098,-122.649971,331,31268
47.747772,-122.469772,327,31268
47.747772,-122.469772,327,31268
47.747772,-122.469772,327,31268
47.747772,-122.469772,327,31268
47.765347,-122.559128,328,31268
47.765347,-122.559128,328,31268
47.765347,-122.559128,328,31268
47.765347,-122.559128,328,31268
47.769638,-124.479591,237,31268
47.769638,-124.479591,237,31268
47.769638,-124.479591,237,31268
47.769638,-124.479591,237,31268
47.783787,-122.847794,297,31268
47.783787,-122.847794,297,31268
47.783787,-122.847794,297,31268
47.783787,-122.847794,297,31268
47.785587,-122.822952,296,31268
47.785587,-122.822952,296,31268
47.785587,-122.822952,296,31268
47.785587,-122.822952,296,31268
47.793766,-122.504829,326,31268
47.793766,-122.504829,326,31268
47.793766,-122.504829,326,31268
47.793766,-122.504829,326,31268
47.806839,-122.393463,452,31268
47.806839,-122.393463,452,31268
47.806839,-122.393463,452,31268
47.806839,-122.393463,452,31268
47.807381,-122.786034,294,31268
47.807381,-122.786034,294,31268
47.807381,-122.786034,294,31268
47.807381,-122.786034,294,31268
47.807911,-122.481697,325,31268
47.807911,-122.481697,325,31268
47.807911,-122.481697,325,31268
47.807911,-122.481697,325,31268
47.811497,-122.870354,299,31268
47.811497,-122.870354,299,31268
47.811497,-122.870354,299,31268
47.811497,-122.870354,299,31268
47.81181,-122.740387,288,31268
47.81181,-122.740387,288,31268
47.81181,-122.740387,288,31268
47.81181,-122.740387,288,31268
47.815292,-122.575531,321,31268
47.815292,-122.575531,321,31268
47.815292,-122.575531,321,31268
47.815292,-122.575531,321,31268
47.820438,-124.49147,238,31268
47.820438,-124.49147,238,31268
47.820438,-124.49147,238,31268
47.820438,-124.49147,238,31268
47.824253,-122.85128,298,31268
47.824253,-122.85128,298,31268
47.824253,-122.85128,298,31268
47.824253,-122.85128,298,31268
47.825157,-122.562363,322,31268
47.825157,-122.562363,322,31268
47.825157,-122.562363,322,31268
47.825157,-122.562363,322,31268
47.834332,-122.685257,287,31268
47.834332,-122.685257,287,31268
47.834332,-122.685257,287,31268
47.834332,-122.685257,287,31268
47.851822,-122.335487,453,31268
47.851822,-122.335487,453,31268
47.851822,-122.335487,453,31268
47.851822,-122.335487,453,31268
47.855755,-122.579514,320,31268
47.855755,-122.579514,320,31268
47.855755,-122.579514,320,31268
47.855755,-122.579514,320,31268
47.858131,-122.605186,319,31268
47.858131,-122.605186,319,31268
47.858131,-122.605186,319,31268
47.858131,-122.605186,319,31268
47.860394,-122.810806,295,31268
47.860394,-122.810806,295,31268
47.860394,-122.810806,295,31268
47.860394,-122.810806,295,31268
47.870113,-122.693878,286,31268
47.870113,-122.693878,286,31268
47.870113,-122.693878,286,31268
47.870113,-122.693878,286,31268
47.873158,-124.611382,239,31268
47.873158,-124.611382,239,31268
47.873158,-124.611382,239,31268
47.873158,-124.611382,239,31268
47.887051,-122.611526,284,31268
47.887051,-122.611526,284,31268
47.887051,-122.611526,284,31268
47.887051,-122.611526,284,31268
47.888218,-122.625717,285,31268
47.888218,-122.625717,285,31268
47.888218,-122.625717,285,31268
47.888218,-122.625717,285,31268
47.903904,-122.653877,283,31268
47.903904,-122.653877,283,31268
47.903904,-122.653877,283,31268
47.903904,-122.653877,283,31268
47.912296,-122.524681,324,31268
47.912296,-122.524681,324,31268
47.912296,-122.524681,324,31268
47.912296,-122.524681,324,31268
47.916447,-122.676559,281,31268
47.916447,-122.676559,281,31268
47.916447,-122.676559,281,31268
47.916447,-122.676559,281,31268
47.932415,-122.656853,282,31268
47.932415,-122.656853,282,31268
47.932415,-122.656853,282,31268
47.932415,-122.656853,282,31268
47.939976,-122.614601,323,31268
47.939976,-122.614601,323,31268
47.939976,-122.614601,323,31268
47.939976,-122.614601,323,31268
47.949852,-122.305893,454,31268
47.949852,-122.305893,454,31268
47.949852,-122.305893,454,31268
47.949852,-122.305893,454,31268
47.949913,-122.687134,279,31268
47.949913,-122.687134,279,31268
47.949913,-122.687134,279,31268
47.949913,-122.687134,279,31268
47.960663,-122.677368,280,31268
47.960663,-122.677368,280,31268
47.960663,-122.677368,280,31268
47.960663,-122.677368,280,31268
47.965286,-122.67617,278,31268
47.965286,-122.67617,278,31268
47.965286,-122.67617,278,31268
47.965286,-122.67617,278,31268
47.969433,-124.675583,240,31268
47.969433,-124.675583,240,31268
47.969433,-124.675583,240,31268
47.969433,-124.675583,240,31268
47.985863,-122.227219,456,31268
47.985863,-122.227219,456,31268
47.985863,-122.227219,456,31268
47.985863,-122.227219,456,31268
47.9883,-122.216476,455,31268
47.9883,-122.216476,455,31268
47.9883,-122.216476,455,31268
47.9883,-122.216476,455,31268
47.992313,-122.883041,270,31268
47.992313,-122.883041,270,31268
47.992313,-122.883041,270,31268
47.992313,-122.883041,270,31268
47.99847,-122.846123,271,31268
47.99847,-122.846123,271,31268
47.99847,-122.846123,271,31268
47.99847,-122.846123,271,31268
48.010674,-122.860069,269,31268
48.010674,-122.860069,269,31268
48.010674,-122.860069,269,31268
48.010674,-122.860069,269,31268
48.030819,-122.206131,457,31268
48.030819,-122.206131,457,31268
48.030819,-122.206131,457,31268
48.030819,-122.206131,457,31268
48.030891,-122.995941,264,31268
48.030891,-122.995941,264,31268
48.030891,-122.995941,264,31268
48.030891,-122.995941,264,31268
48.032215,-122.166977,458,31268
48.032215,-122.166977,458,31268
48.032215,-122.166977,458,31268
48.032215,-122.166977,458,31268
48.043495,-122.826813,272,31268
48.043495,-122.826813,272,31268
48.043495,-122.826813,272,31268
48.043495,-122.826813,272,31268
48.045876,-117.042633,118,31268
48.045876,-117.042633,118,31268
48.045876,-117.042633,118,31268
48.045876,-117.042633,118,31268
48.048706,-122.872948,268,31268
48.048706,-122.872948,268,31268
48.048706,-122.872948,268,31268
48.048706,-122.872948,268,31268
48.053936,-122.273643,460,31268
48.053936,-122.273643,460,31268
48.053936,-122.273643,460,31268
48.053936,-122.273643,460,31268
48.055092,-122.291237,459,31268
48.055092,-122.291237,459,31268
48.055092,-122.291237,459,31268
48.055092,-122.291237,459,31268
48.058144,-123.043633,263,31268
48.058144,-123.043633,263,31268
48.058144,-123.043633,263,31268
48.058144,-123.043633,263,31268
48.059784,-122.355591,466,31268
48.059784,-122.355591,466,31268
48.059784,-122.355591,466,31268
48.059784,-122.355591,466,31268
48.069901,-122.927132,267,31268
48.069901,-122.927132,267,31268
48.069901,-122.927132,267,31268
48.069901,-122.927132,267,31268
48.079742,-122.890984,273,31268
48.079742,-122.890984,273,31268
48.079742,-122.890984,273,31268
48.079742,-122.890984,273,31268
48.08131,-123.037109,265,31268
48.08131,-123.037109,265,31268
48.08131,-123.037109,265,31268
48.08131,-123.037109,265,31268
48.086372,-122.798592,277,31268
48.086372,-122.798592,277,31268
48.086372,-122.798592,277,31268
48.086372,-122.798592,277,31268
48.086815,-123.038673,262,31268
48.086815,-123.038673,262,31268
48.086815,-123.038673,262,31268
48.086815,-123.038673,262,31268
48.096786,-124.688553,241,31268
48.096786,-124.688553,241,31268
48.096786,-124.688553,241,31268
48.096786,-124.688553,241,31268
48.096844,-122.915291,266,31268
48.096844,-122.915291,266,31268
48.096844,-122.915291,266,31268
48.096844,-122.915291,266,31268
48.115112,-123.248169,255,31268
48.115112,-123.248169,255,31268
48.115112,-123.248169,255,31268
48.115112,-123.248169,255,31268
48.117626,-122.747597,276,31268
48.117626,-122.747597,276,31268
48.117626,-122.747597,276,31268
48.117626,-122.747597,276,31268
48.120174,-122.488564,468,31268
48.120174,-122.488564,468,31268
48.120174,-122.488564,468,31268
48.120174,-122.488564,468,31268
48.130646,-122.465202,467,31268
48.130646,-122.465202,467,31268
48.130646,-122.465202,467,31268
48.130646,-122.465202,467,31268
48.135517,-123.594917,252,31268
48.135517,-123.594917,252,31268
48.135517,-123.594917,252,31268
48.135517,-123.594917,252,31268
48.135674,-123.46022,254,31268
48.135674,-123.46022,254,31268
48.135674,-123.46022,254,31268
48.135674,-123.46022,254,31268
48.137527,-122.367287,461,31268
48.137527,-122.367287,461,31268
48.137527,-122.367287,461,31268
48.137527,-122.367287,461,31268
48.137829,-122.83696,274,31268
48.137829,-122.83696,274,31268
48.137829,-122.83696,274,31268
48.137829,-122.83696,274,31268
48.139214,-123.401497,253,31268
48.139214,-123.401497,253,31268
48.139214,-123.401497,253,31268
48.139214,-123.401497,253,31268
48.144703,-122.75531,275,31268
48.144703,-122.75531,275,31268
48.144703,-122.75531,275,31268
48.144703,-122.75531,275,31268
48.148186,-123.183907,260,31268
48.148186,-123.183907,260,31268
48.148186,-123.183907,260,31268
48.148186,-123.183907,260,31268
48.153564,-123.119141,261,31268
48.153564,-123.119141,261,31268
48.153564,-123.119141,261,31268
48.153564,-123.119141,261,31268
48.155426,-123.87011,250,31268
48.155426,-123.87011,250,31268
48.155426,-123.87011,250,31268
48.155426,-123.87011,250,31268
48.159531,-123.145111,258,31268
48.159531,-123.145111,258,31268
48.159531,-123.145111,258,31268
48.159531,-123.145111,258,31268
48.168003,-123.708214,251,31268
48.168003,-123.708214,251,31268
48.168003,-123.708214,251,31268
48.168003,-123.708214,251,31268
48.170631,-124.733307,242,31268
48.170631,-124.733307,242,31268
48.170631,-124.733307,242,31268
48.170631,-124.733307,242,31268
48.175709,-123.143066,259,31268
48.175709,-123.143066,259,31268
48.175709,-123.143066,259,31268
48.175709,-123.143066,259,31268
48.177475,-123.147202,256,31268
48.177475,-123.147202,256,31268
48.177475,-123.147202,256,31268
48.177475,-123.147202,256,31268
48.184032,-122.536583,469,31268
48.184032,-122.536583,469,31268
48.184032,-122.536583,469,31268
48.184032,-122.536583,469,31268
48.185276,-123.100113,257,31268
48.185276,-123.100113,257,31268
48.185276,-123.100113,257,31268
48.185276,-123.100113,257,31268
48.187645,-122.477783,465,31268
48.187645,-122.477783,465,31268
48.187645,-122.477783,465,31268
48.187645,-122.477783,465,31268
48.199749,-124.108253,249,31268
48.199749,-124.108253,249,31268
48.199749,-124.108253,249,31268
48.199749,-124.108253,249,31268
48.214901,-122.441353,464,31268
48.214901,-122.441353,464,31268
48.214901,-122.441353,464,31268
48.214901,-122.441353,464,31268
48.217003,-124.101082,248,31268
48.217003,-124.101082,248,31268
48.217003,-124.101082,248,31268
48.217003,-124.101082,248,31268
48.218956,-124.691727,243,31268
48.218956,-124.691727,243,31268
48.218956,-124.691727,243,31268
48.218956,-124.691727,243,31268
48.23045,-122.450607,463,31268
48.23045,-122.450607,463,31268
48.23045,-122.450607,463,31268
48.23045,-122.450607,463,31268
48.237968,-122.37291,462,31268
48.237968,-122.37291,462,31268
48.237968,-122.37291,462,31268
48.237968,-122.37291,462,31268
48.240131,-124.708702,244,31268
48.240131,-124.708702,244,31268
48.240131,-124.708702,244,31268
48.240131,-124.708702,244,31268
48.24873,-122.395576,472,31268
48.24873,-122.395576,472,31268
48.24873,-122.395576,472,31268
48.24873,-122.395576,472,31268
48.251015,-122.528526,470,31268
48.251015,-122.528526,470,31268
48.251015,-122.528526,470,31268
48.251015,-122.528526,470,31268
48.251541,-117.040283,117,31268
48.251541,-117.040283,117,31268
48.251541,-117.040283,117,31268
48.251541,-117.040283,117,31268
48.27179,-122.462723,471,31268
48.27179,-122.462723,471,31268
48.27179,-122.462723,471,31268
48.27179,-122.462723,471,31268
48.292267,-122.382622,474,31268
48.292267,-122.382622,474,31268
48.292267,-122.382622,474,31268
48.292267,-122.382622,474,31268
48.299015,-122.361107,473,31268
48.299015,-122.361107,473,31268
48.299015,-122.361107,473,31268
48.299015,-122.361107,473,31268
48.303524,-122.368698,475,31268
48.303524,-122.368698,475,31268
48.303524,-122.368698,475,31268
48.303524,-122.368698,475,31268
48.339676,-124.66832,245,31268
48.339676,-124.66832,245,31268
48.339676,-124.66832,245,31268
48.339676,-124.66832,245,31268
48.360653,-122.507523,476,31268
48.360653,-122.507523,476,31268
48.360653,-122.507523,476,31268
48.360653,-122.507523,476,31268
48.368786,-122.487396,477,31268
48.368786,-122.487396,477,31268
48.368786,-122.487396,477,31268
48.368786,-122.487396,477,31268
48.381557,-124.734253,246,31268
48.381557,-124.734253,246,31268
48.381557,-124.734253,246,31268
48.381557,-124.734253,246,31268
48.389099,-124.636841,247,31268
48.389099,-124.636841,247,31268
48.389099,-124.636841,247,31268
48.389099,-124.636841,247,31268
48.409229,-122.654457,480,31268
48.409229,-122.654457,480,31268
48.409229,-122.654457,480,31268
48.409229,-122.654457,480,31268
48.419254,-122.571198,478,31268
48.419254,-122.571198,478,31268
48.419254,-122.571198,478,31268
48.419254,-122.571198,478,31268
48.444454,-122.674683,481,31268
48.444454,-122.674683,481,31268
48.444454,-122.674683,481,31268
48.444454,-122.674683,481,31268
48.451958,-122.480453,488,31268
48.451958,-122.480453,488,31268
48.451958,-122.480453,488,31268
48.451958,-122.480453,488,31268
48.452404,-122.545753,479,31268
48.452404,-122.545753,479,31268
48.452404,-122.545753,479,31268
48.452404,-122.545753,479,31268
48.452625,-122.653877,482,31268
48.452625,-122.653877,482,31268
48.452625,-122.653877,482,31268
48.452625,-122.653877,482,31268
48.4645,-122.57061,486,31268
48.4645,-122.57061,486,31268
48.4645,-122.57061,486,31268
48.4645,-122.57061,486,31268
48.491596,-122.700783,484,31268
48.491596,-122.700783,484,31268
48.491596,-122.700783,484,31268
48.491596,-122.700783,484,31268
48.494286,-122.676361,483,31268
48.494286,-122.676361,483,31268
48.494286,-122.676361,483,31268
48.494286,-122.676361,483,31268
48.500751,-122.554077,487,31268
48.500751,-122.554077,487,31268
48.500751,-122.554077,487,31268
48.500751,-122.554077,487,31268
48.51992,-122.473,489,31268
48.51992,-122.473,489,31268
48.51992,-122.473,489,31268
48.51992,-122.473,489,31268
48.52322,-122.595642,485,31268
48.52322,-122.595642,485,31268
48.52322,-122.595642,485,31268
48.52322,-122.595642,485,31268
48.555717,-122.455704,492,31268
48.555717,-122.455704,492,31268
48.555717,-122.455704,492,31268
48.555717,-122.455704,492,31268
48.55994,-122.483772,491,31268
48.55994,-122.483772,491,31268
48.55994,-122.483772,491,31268
48.55994,-122.483772,491,31268
48.588474,-122.55484,490,31268
48.588474,-122.55484,490,31268
48.588474,-122.55484,490,31268
48.588474,-122.55484,490,31268
48.590416,-117.03907,116,31268
48.590416,-117.03907,116,31268
48.590416,-117.03907,116,31268
48.590416,-117.03907,116,31268
48.600475,-122.425034,493,31268
48.600475,-122.425034,493,31268
48.600475,-122.425034,493,31268
48.600475,-122.425034,493,31268
48.668064,-122.513031,83,31268
48.668064,-122.513031,83,31268
48.668064,-122.513031,83,31268
48.668064,-122.513031,83,31268
48.668064,-122.513031,494,31268
48.668064,-122.513031,494,31268
48.668064,-122.513031,494,31268
48.668064,-122.513031,494,31268
48.676235,-122.490768,84,31268
48.676235,-122.490768,84,31268
48.676235,-122.490768,84,31268
48.676235,-122.490768,84,31268
48.688557,-122.501381,86,31268
48.688557,-122.501381,86,31268
48.688557,-122.501381,86,31268
48.688557,-122.501381,86,31268
48.696812,-122.505737,85,31268
48.696812,-122.505737,85,31268
48.696812,-122.505737,85,31268
48.696812,-122.505737,85,31268
48.713715,-122.519234,87,31268
48.713715,-122.519234,87,31268
48.713715,-122.519234,87,31268
48.713715,-122.519234,87,31268
48.715034,-122.648331,90,31268
48.715034,-122.648331,90,31268
48.715034,-122.648331,90,31268
48.715034,-122.648331,90,31268
48.7327,-122.671463,91,31268
48.7327,-122.671463,91,31268
48.7327,-122.671463,91,31268
48.7327,-122.671463,91,31268
48.75391,-122.487709,88,31268
48.75391,-122.487709,88,31268
48.75391,-122.487709,88,31268
48.75391,-122.487709,88,31268
48.780903,-122.570557,89,31268
48.780903,-122.570557,89,31268
48.780903,-122.570557,89,31268
48.780903,-122.570557,89,31268
48.782593,-122.643066,92,31268
48.782593,-122.643066,92,31268
48.782593,-122.643066,92,31268
48.782593,-122.643066,92,31268
48.786686,-122.706779,94,31268
48.786686,-122.706779,94,31268
48.786686,-122.706779,94,31268
48.786686,-122.706779,94,31268
48.801537,-122.703194,93,31268
48.801537,-122.703194,93,31268
48.801537,-122.703194,93,31268
48.801537,-122.703194,93,31268
48.84713,-122.714333,95,31268
48.84713,-122.714333,95,31268
48.84713,-122.714333,95,31268
48.84713,-122.714333,95,31268
48.895824,-122.792023,96,31268
48.895824,-122.792023,96,31268
48.895824,-122.792023,96,31268
48.895824,-122.792023,96,31268
48.914612,-122.74543,97,31268
48.914612,-122.74543,97,31268
48.914612,-122.74543,97,31268
48.914612,-122.74543,97,31268
48.943016,-122.819054,99,31268
48.943016,-122.819054,99,31268
48.943016,-122.819054,99,31268
48.943016,-122.819054,99,31268
48.944336,-122.766327,98,31268
48.944336,-122.766327,98,31268
48.944336,-122.766327,98,31268
48.944336,-122.766327,98,31268
48.963882,-122.730011,102,31268
48.963882,-122.730011,102,31268
48.963882,-122.730011,102,31268
48.963882,-122.730011,102,31268
48.974575,-122.784554,101,31268
48.974575,-122.784554,101,31268
48.974575,-122.784554,101,31268
48.974575,-122.784554,101,31268
48.99287,-122.768738,100,31268
48.99287,-122.768738,100,31268
48.99287,-122.768738,100,31268
48.99287,-122.768738,100,31268
48.998917,-121.871918,104,31268
48.998917,-121.871918,104,31268
48.998917,-121.871918,104,31268
48.998917,-121.871918,104,31268
48.99963,-117.999527,113,31268
48.99963,-117.999527,113,31268
48.99963,-117.999527,113,31268
48.99963,-117.999527,113,31268
48.999634,-119.999977,107,31268
48.999634,-119.999977,107,31268
48.999634,-119.999977,107,31268
48.999634,-119.999977,107,31268
48.999958,-119.000183,110,31268
48.999958,-119.000183,110,31268
48.999958,-119.000183,110,31268
48.999958,-119.000183,110,31268
49.00016,-119.711304,108,31268
49.00016,-119.711304,108,31268
49.00016,-119.711304,108,31268
49.00016,-119.711304,108,31268
49.000221,-117.029419,115,31268
49.000221,-117.029419,115,31268
49.000221,-117.029419,115,31268
49.000221,-117.029419,115,31268
49.000259,-118.199806,112,31268
49.000259,-118.199806,112,31268
49.000259,-118.199806,112,31268
49.000259,-118.199806,112,31268
49.000538,-121.45092,105,31268
49.000538,-121.45092,105,31268
49.000538,-121.45092,105,31268
49.000538,-121.45092,105,31268
49.000851,-118.480309,111,31268
49.000851,-118.480309,111,31268
49.000851,-118.480309,111,31268
49.000851,-118.480309,111,31268
49.000912,-119.469223,109,31268
49.000912,-119.469223,109,31268
49.000912,-119.469223,109,31268
49.000912,-119.469223,109,31268
49.000912,-117.496658,114,31268
49.000912,-117.496658,114,31268
49.000912,-117.496658,114,31268
49.000912,-117.496658,114,31268
49.000984,-120.857101,106,31268
49.000984,-120.857101,106,31268
49.000984,-120.857101,106,31268
49.000984,-120.857101,106,31268
49.003288,-122.753853,103,31268
49.003288,-122.753853,103,31268
49.003288,-122.753853,103,31268
49.003288,-122.753853,103,31268
